sample_id,release,filename,accession,study,bioproject_accession,biosample_accession,library_id,library_strategy,library_source,platform,instrument_model,design_description,generator_facility,generator_contact,data_type,filetype,library_layout,library_selection,shear_method,total_bp,coverage,ntsm_score,path,total_gbp,production,basecaller,basecaller_version
HG03672,3,HG03672-1_FC2_S11_L001_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021692,HG03672-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,32342933865,10.43,0.36616,s3://human-pangenomics/working/HPRC/HG03672/raw_data/hic/HG03672-1_FC2_S11_L001_R2_001.fastq.gz,32.34,HPRC-OmniC-100124Pools,,
HG03672,3,HG03672-2_FC2_S12_L001_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021692,HG03672-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,39511531421,12.75,0.37193,s3://human-pangenomics/working/HPRC/HG03672/raw_data/hic/HG03672-2_FC2_S12_L001_R2_001.fastq.gz,39.51,HPRC-OmniC-100124Pools,,
HG03672,3,HG03672-1_FC1_S11_L001_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021692,HG03672-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,28598348889,9.23,0.376236,s3://human-pangenomics/working/HPRC/HG03672/raw_data/hic/HG03672-1_FC1_S11_L001_R2_001.fastq.gz,28.60,HPRC-OmniC-100124Pools,,
HG03672,3,HG03672-2_FC1_S12_L001_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021692,HG03672-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,35039815458,11.3,0.401665,s3://human-pangenomics/working/HPRC/HG03672/raw_data/hic/HG03672-2_FC1_S12_L001_R1_001.fastq.gz,35.04,HPRC-OmniC-100124Pools,,
HG03672,3,HG03672-1_FC1_S11_L001_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021692,HG03672-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,28598348889,9.23,0.410149,s3://human-pangenomics/working/HPRC/HG03672/raw_data/hic/HG03672-1_FC1_S11_L001_R1_001.fastq.gz,28.60,HPRC-OmniC-100124Pools,,
HG03672,3,HG03672-1_FC2_S11_L001_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021692,HG03672-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,32342933865,10.43,0.427232,s3://human-pangenomics/working/HPRC/HG03672/raw_data/hic/HG03672-1_FC2_S11_L001_R1_001.fastq.gz,32.34,HPRC-OmniC-100124Pools,,
HG03672,3,HG03672-2_FC2_S12_L001_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN41021692,HG03672-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,39511531421,12.75,0.427325,s3://human-pangenomics/working/HPRC/HG03672/raw_data/hic/HG03672-2_FC2_S12_L001_R1_001.fastq.gz,39.51,HPRC-OmniC-100124Pools,,
HG03688,2,HG03688-1_FC4_S67_L004_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN26267385,HG03688-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,10942255468,3.53,0.570646,s3://human-pangenomics/working/HPRC/HG03688/raw_data/hic/HG03688-1_FC4_S67_L004_R1_001.fastq.gz,10.94,HIC_Y3_Y4_part2,,
HG03688,2,HG03688-1_FC4_S67_L004_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN26267385,HG03688-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,10942255468,3.53,0.532946,s3://human-pangenomics/working/HPRC/HG03688/raw_data/hic/HG03688-1_FC4_S67_L004_R2_001.fastq.gz,10.94,HIC_Y3_Y4_part2,,
HG03688,2,HG03688-1_FC3_S67_L004_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN26267385,HG03688-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,11572656308,3.73,0.579249,s3://human-pangenomics/working/HPRC/HG03688/raw_data/hic/HG03688-1_FC3_S67_L004_R1_001.fastq.gz,11.57,HIC_Y3_Y4_part2,,
HG03688,2,HG03688-1_FC3_S67_L004_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN26267385,HG03688-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,11572656308,3.73,0.551127,s3://human-pangenomics/working/HPRC/HG03688/raw_data/hic/HG03688-1_FC3_S67_L004_R2_001.fastq.gz,11.57,HIC_Y3_Y4_part2,,
HG03688,2,HG03688-1_FC1_S67_L004_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN26267385,HG03688-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,12739050674,4.11,0.537782,s3://human-pangenomics/working/HPRC/HG03688/raw_data/hic/HG03688-1_FC1_S67_L004_R1_001.fastq.gz,12.74,HIC_Y3_Y4_part2,,
HG03688,2,HG03688-1_FC1_S67_L004_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN26267385,HG03688-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,12739050674,4.11,0.508627,s3://human-pangenomics/working/HPRC/HG03688/raw_data/hic/HG03688-1_FC1_S67_L004_R2_001.fastq.gz,12.74,HIC_Y3_Y4_part2,,
HG03688,2,HG03688-1_FC2_S67_L004_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN26267385,HG03688-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,15465267490,4.99,0.513846,s3://human-pangenomics/working/HPRC/HG03688/raw_data/hic/HG03688-1_FC2_S67_L004_R1_001.fastq.gz,15.47,HIC_Y3_Y4_part2,,
HG03688,2,HG03688-1_FC2_S67_L004_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN26267385,HG03688-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,15465267490,4.99,0.470074,s3://human-pangenomics/working/HPRC/HG03688/raw_data/hic/HG03688-1_FC2_S67_L004_R2_001.fastq.gz,15.47,HIC_Y3_Y4_part2,,
HG03688,2,HG03688-2_FC4_S70_L004_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN26267385,HG03688-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,29052156588,9.37,0.490055,s3://human-pangenomics/working/HPRC/HG03688/raw_data/hic/HG03688-2_FC4_S70_L004_R1_001.fastq.gz,29.05,HIC_Y3_Y4_part2,,
HG03688,2,HG03688-2_FC4_S70_L004_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN26267385,HG03688-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,29052156588,9.37,0.43633,s3://human-pangenomics/working/HPRC/HG03688/raw_data/hic/HG03688-2_FC4_S70_L004_R2_001.fastq.gz,29.05,HIC_Y3_Y4_part2,,
HG03688,2,HG03688-2_FC3_S70_L004_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN26267385,HG03688-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,29630115883,9.56,0.446907,s3://human-pangenomics/working/HPRC/HG03688/raw_data/hic/HG03688-2_FC3_S70_L004_R1_001.fastq.gz,29.63,HIC_Y3_Y4_part2,,
HG03688,2,HG03688-2_FC3_S70_L004_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN26267385,HG03688-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,29630115883,9.56,0.458806,s3://human-pangenomics/working/HPRC/HG03688/raw_data/hic/HG03688-2_FC3_S70_L004_R2_001.fastq.gz,29.63,HIC_Y3_Y4_part2,,
HG03688,2,HG03688-2_FC1_S70_L004_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN26267385,HG03688-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,30011227048,9.68,0.474719,s3://human-pangenomics/working/HPRC/HG03688/raw_data/hic/HG03688-2_FC1_S70_L004_R1_001.fastq.gz,30.01,HIC_Y3_Y4_part2,,
HG03688,2,HG03688-2_FC1_S70_L004_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN26267385,HG03688-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,30011227048,9.68,0.416806,s3://human-pangenomics/working/HPRC/HG03688/raw_data/hic/HG03688-2_FC1_S70_L004_R2_001.fastq.gz,30.01,HIC_Y3_Y4_part2,,
HG03688,2,HG03688-2_FC2_S70_L004_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN26267385,HG03688-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,32812151567,10.58,0.470235,s3://human-pangenomics/working/HPRC/HG03688/raw_data/hic/HG03688-2_FC2_S70_L004_R1_001.fastq.gz,32.81,HIC_Y3_Y4_part2,,
HG03688,2,HG03688-2_FC2_S70_L004_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN26267385,HG03688-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,32812151567,10.58,0.418857,s3://human-pangenomics/working/HPRC/HG03688/raw_data/hic/HG03688-2_FC2_S70_L004_R2_001.fastq.gz,32.81,HIC_Y3_Y4_part2,,
HG03691,3,HG03691-1_FC1_S43_L004_R1_001.fastq.gz,,SRP305758,PRJNA701308,,HG03691-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,30878470331,9.96,0.445326,s3://human-pangenomics/working/HPRC/HG03691/raw_data/hic/HG03691-1_FC1_S43_L004_R1_001.fastq.gz,30.88,HPRC-OmniC-241217Pools,,
HG03691,3,HG03691-1_FC1_S43_L004_R2_001.fastq.gz,,SRP305758,PRJNA701308,,HG03691-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,30878470331,9.96,0.464641,s3://human-pangenomics/working/HPRC/HG03691/raw_data/hic/HG03691-1_FC1_S43_L004_R2_001.fastq.gz,30.88,HPRC-OmniC-241217Pools,,
HG03691,3,HG03691-1_FC2_S43_L004_R2_001.fastq.gz,,SRP305758,PRJNA701308,,HG03691-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,30095366362,9.71,0.467651,s3://human-pangenomics/working/HPRC/HG03691/raw_data/hic/HG03691-1_FC2_S43_L004_R2_001.fastq.gz,30.10,HPRC-OmniC-241217Pools,,
HG03691,3,HG03691-2_FC1_S44_L004_R2_001.fastq.gz,,SRP305758,PRJNA701308,,HG03691-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,27705160635,8.94,0.481692,s3://human-pangenomics/working/HPRC/HG03691/raw_data/hic/HG03691-2_FC1_S44_L004_R2_001.fastq.gz,27.71,HPRC-OmniC-241217Pools,,
HG03691,3,HG03691-2_FC1_S44_L004_R1_001.fastq.gz,,SRP305758,PRJNA701308,,HG03691-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,27705160635,8.94,0.487501,s3://human-pangenomics/working/HPRC/HG03691/raw_data/hic/HG03691-2_FC1_S44_L004_R1_001.fastq.gz,27.71,HPRC-OmniC-241217Pools,,
HG03691,3,HG03691-2_FC2_S44_L004_R1_001.fastq.gz,,SRP305758,PRJNA701308,,HG03691-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,27325467511,8.81,0.492544,s3://human-pangenomics/working/HPRC/HG03691/raw_data/hic/HG03691-2_FC2_S44_L004_R1_001.fastq.gz,27.33,HPRC-OmniC-241217Pools,,
HG03691,3,HG03691-2_FC2_S44_L004_R2_001.fastq.gz,,SRP305758,PRJNA701308,,HG03691-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,27325467511,8.81,0.496741,s3://human-pangenomics/working/HPRC/HG03691/raw_data/hic/HG03691-2_FC2_S44_L004_R2_001.fastq.gz,27.33,HPRC-OmniC-241217Pools,,
HG03691,3,HG03691-1_FC2_S43_L004_R1_001.fastq.gz,,SRP305758,PRJNA701308,,HG03691-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,30095366362,9.71,0.52633,s3://human-pangenomics/working/HPRC/HG03691/raw_data/hic/HG03691-1_FC2_S43_L004_R1_001.fastq.gz,30.10,HPRC-OmniC-241217Pools,,
HG03704,2,HG03704-2_FC4_S72_L004_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN33758795,HG03704-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,19291550412,6.22,0.504859,s3://human-pangenomics/working/HPRC/HG03704/raw_data/hic/HG03704-2_FC4_S72_L004_R1_001.fastq.gz,19.29,HIC_Y3_Y4_part2,,
HG03704,2,HG03704-2_FC4_S72_L004_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN33758795,HG03704-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,19291550412,6.22,0.466657,s3://human-pangenomics/working/HPRC/HG03704/raw_data/hic/HG03704-2_FC4_S72_L004_R2_001.fastq.gz,19.29,HIC_Y3_Y4_part2,,
HG03704,2,HG03704-2_FC3_S72_L004_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN33758795,HG03704-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,19913961540,6.42,0.491194,s3://human-pangenomics/working/HPRC/HG03704/raw_data/hic/HG03704-2_FC3_S72_L004_R1_001.fastq.gz,19.91,HIC_Y3_Y4_part2,,
HG03704,2,HG03704-2_FC3_S72_L004_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN33758795,HG03704-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,19913961540,6.42,0.443502,s3://human-pangenomics/working/HPRC/HG03704/raw_data/hic/HG03704-2_FC3_S72_L004_R2_001.fastq.gz,19.91,HIC_Y3_Y4_part2,,
HG03704,2,HG03704-2_FC1_S72_L004_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN33758795,HG03704-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,21232441294,6.85,0.453609,s3://human-pangenomics/working/HPRC/HG03704/raw_data/hic/HG03704-2_FC1_S72_L004_R1_001.fastq.gz,21.23,HIC_Y3_Y4_part2,,
HG03704,2,HG03704-2_FC1_S72_L004_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN33758795,HG03704-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,21232441294,6.85,0.400419,s3://human-pangenomics/working/HPRC/HG03704/raw_data/hic/HG03704-2_FC1_S72_L004_R2_001.fastq.gz,21.23,HIC_Y3_Y4_part2,,
HG03704,2,HG03704-2_FC2_S72_L004_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN33758795,HG03704-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,24224385192,7.81,0.437955,s3://human-pangenomics/working/HPRC/HG03704/raw_data/hic/HG03704-2_FC2_S72_L004_R1_001.fastq.gz,24.22,HIC_Y3_Y4_part2,,
HG03704,2,HG03704-2_FC2_S72_L004_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN33758795,HG03704-2,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,24224385192,7.81,0.386594,s3://human-pangenomics/working/HPRC/HG03704/raw_data/hic/HG03704-2_FC2_S72_L004_R2_001.fastq.gz,24.22,HIC_Y3_Y4_part2,,
HG03704,2,HG03704-1_FC4_S71_L004_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN33758795,HG03704-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,28705560701,9.26,0.428545,s3://human-pangenomics/working/HPRC/HG03704/raw_data/hic/HG03704-1_FC4_S71_L004_R1_001.fastq.gz,28.71,HIC_Y3_Y4_part2,,
HG03704,2,HG03704-1_FC4_S71_L004_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN33758795,HG03704-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,28705560701,9.26,0.408552,s3://human-pangenomics/working/HPRC/HG03704/raw_data/hic/HG03704-1_FC4_S71_L004_R2_001.fastq.gz,28.71,HIC_Y3_Y4_part2,,
HG03704,2,HG03704-1_FC3_S71_L004_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN33758795,HG03704-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,29732845109,9.59,0.384515,s3://human-pangenomics/working/HPRC/HG03704/raw_data/hic/HG03704-1_FC3_S71_L004_R1_001.fastq.gz,29.73,HIC_Y3_Y4_part2,,
HG03704,2,HG03704-1_FC3_S71_L004_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN33758795,HG03704-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,29732845109,9.59,0.421605,s3://human-pangenomics/working/HPRC/HG03704/raw_data/hic/HG03704-1_FC3_S71_L004_R2_001.fastq.gz,29.73,HIC_Y3_Y4_part2,,
HG03704,2,HG03704-1_FC1_S71_L004_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN33758795,HG03704-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,32039482151,10.34,0.360853,s3://human-pangenomics/working/HPRC/HG03704/raw_data/hic/HG03704-1_FC1_S71_L004_R1_001.fastq.gz,32.04,HIC_Y3_Y4_part2,,
HG03704,2,HG03704-1_FC1_S71_L004_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN33758795,HG03704-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,32039482151,10.34,0.386001,s3://human-pangenomics/working/HPRC/HG03704/raw_data/hic/HG03704-1_FC1_S71_L004_R2_001.fastq.gz,32.04,HIC_Y3_Y4_part2,,
HG03704,2,HG03704-1_FC2_S71_L004_R1_001.fastq.gz,,SRP305758,PRJNA701308,SAMN33758795,HG03704-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,36172996770,11.67,0.360851,s3://human-pangenomics/working/HPRC/HG03704/raw_data/hic/HG03704-1_FC2_S71_L004_R1_001.fastq.gz,36.17,HIC_Y3_Y4_part2,,
HG03704,2,HG03704-1_FC2_S71_L004_R2_001.fastq.gz,,SRP305758,PRJNA701308,SAMN33758795,HG03704-1,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,36172996770,11.67,0.352289,s3://human-pangenomics/working/HPRC/HG03704/raw_data/hic/HG03704-1_FC2_S71_L004_R2_001.fastq.gz,36.17,HIC_Y3_Y4_part2,,
HG03710,2,HG03710-17a-2_S4_L001_R1_001.fastq.gz,SRR30613611,SRP305758,PRJNA701308,SAMN26237513,HG03710-17a-2-2_S4_L001_R1_001-2_S4_L001_R2_001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,9638919964,3.11,0.564442,s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic/HG03710-17a-2_S4_L001_R1_001.fastq.gz,9.64,HiC,,
HG03710,2,HG03710-17a-2_S4_L001_R2_001.fastq.gz,SRR30613611,SRP305758,PRJNA701308,SAMN26237513,HG03710-17a-2-2_S4_L001_R1_001-2_S4_L001_R2_001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,9638800438,3.11,0.554635,s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic/HG03710-17a-2_S4_L001_R2_001.fastq.gz,9.64,HiC,,
HG03710,2,HG03710-17a-2_S4_L002_R1_001.fastq.gz,SRR30613610,SRP305758,PRJNA701308,SAMN26237513,HG03710-17a-2-2_S4_L002_R1_001-2_S4_L002_R2_001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,9646510596,3.11,0.558529,s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic/HG03710-17a-2_S4_L002_R1_001.fastq.gz,9.65,HiC,,
HG03710,2,HG03710-17a-2_S4_L002_R2_001.fastq.gz,SRR30613610,SRP305758,PRJNA701308,SAMN26237513,HG03710-17a-2-2_S4_L002_R1_001-2_S4_L002_R2_001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,9646420196,3.11,0.534448,s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic/HG03710-17a-2_S4_L002_R2_001.fastq.gz,9.65,HiC,,
HG03710,2,HG03710-17a-2_S4_L003_R1_001.fastq.gz,SRR30613609,SRP305758,PRJNA701308,SAMN26237513,HG03710-17a-2-2_S4_L003_R1_001-2_S4_L003_R2_001,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,Illumina Sequencing of Omni-C Libraries,University of California Santa Cruz,wseligma@ucsc.edu,unaligned reads,fastq,paired,RANDOM,no shear,9783227583,3.16,0.563055,s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic/HG03710-17a-2_S4_L003_R1_001.fastq.gz,9.78,HiC,,
