sample_id,filename,filetype,biosample_accession,library_id,library_strategy,library_source,library_selection,library_layout,platform,instrument_model,design_description,data_type,shear_method,size_selection,seq_kit,basecaller,basecaller_version,basecaller_model,modbase_model,generator_facility,generator_contact,path,ntsm_score,n50,total_gbp,coverage,coverage_over_100kb,coverage_over_200kb,coverage_over_300kb,coverage_over_400kb,coverage_over_500kb,coverage_over_1mb,whales,accession,study,bioproject_accession,production,sequencing_chemistry
HG04160,11_18_24_R1041_UL_HPRC_HG04160_1_dorado0.9.0_sup5.0.0_5mCG_5hmCG.bam,bam,SAMN37706910,11_18_24_R1041_UL_HPRC_HG04160_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.9.0,dna_r10.4.1_e8.2_400bps_sup@v5.0.0,5mCG_5hmCG@v3,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG04160/raw_data/nanopore/sup5.0.0_5mCG_5hmCG/11_18_24_R1041_UL_HPRC_HG04160_1_dorado0.9.0_sup5.0.0_5mCG_5hmCG.bam,0.474624,107875,137.57,41.69,22.48,6.91,1.45,0.28,0.09,0.02,45,,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year2_R10,R1041
HG04160,11_18_24_R1041_UL_HPRC_HG04160_2_dorado0.9.0_sup5.0.0_5mCG_5hmCG.bam,bam,SAMN37706910,11_18_24_R1041_UL_HPRC_HG04160_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.9.0,dna_r10.4.1_e8.2_400bps_sup@v5.0.0,5mCG_5hmCG@v3,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG04160/raw_data/nanopore/sup5.0.0_5mCG_5hmCG/11_18_24_R1041_UL_HPRC_HG04160_2_dorado0.9.0_sup5.0.0_5mCG_5hmCG.bam,0.489579,107559,138.84,42.07,22.66,6.79,1.38,0.25,0.08,0.02,38,,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year2_R10,R1041
HG04184,11_04_24_R1041_UL_HPRC_HG04184_1_dorado0.9.0_sup5.0.0_5mCG_5hmCG.bam,bam,SAMN26267397,11_04_24_R1041_UL_HPRC_HG04184_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.9.0,dna_r10.4.1_e8.2_400bps_sup@v5.0.0,5mCG_5hmCG@v3,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG04184/raw_data/nanopore/sup5.0.0_5mCG_5hmCG/11_04_24_R1041_UL_HPRC_HG04184_1_dorado0.9.0_sup5.0.0_5mCG_5hmCG.bam,0.499191,98061,90.98,27.57,13.49,3.43,0.62,0.16,0.09,0.03,67,,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year2_R10,R1041
HG04184,11_04_24_R1041_UL_HPRC_HG04184_2_dorado0.9.0_sup5.0.0_5mCG_5hmCG.bam,bam,SAMN26267397,11_04_24_R1041_UL_HPRC_HG04184_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.9.0,dna_r10.4.1_e8.2_400bps_sup@v5.0.0,5mCG_5hmCG@v3,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG04184/raw_data/nanopore/sup5.0.0_5mCG_5hmCG/11_04_24_R1041_UL_HPRC_HG04184_2_dorado0.9.0_sup5.0.0_5mCG_5hmCG.bam,0.513102,99504,83.47,25.29,12.58,3.26,0.6,0.14,0.07,0.02,42,,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year2_R10,R1041
HG04187,12_02_24_R1041_UL_HPRC_HG04187_1_dorado0.9.0_sup5.0.0_5mCG_5hmCG.bam,bam,SAMN37706911,12_02_24_R1041_UL_HPRC_HG04187_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.9.0,dna_r10.4.1_e8.2_400bps_sup@v5.0.0,5mCG_5hmCG@v3,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG04187/raw_data/nanopore/sup5.0.0_5mCG_5hmCG/12_02_24_R1041_UL_HPRC_HG04187_1_dorado0.9.0_sup5.0.0_5mCG_5hmCG.bam,0.493151,124358,105.1,31.85,19.37,7.69,2.52,0.86,0.34,0.02,51,,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year2_R10,R1041
HG04187,12_02_24_R1041_UL_HPRC_HG04187_2_dorado0.9.0_sup5.0.0_5mCG_5hmCG.bam,bam,SAMN37706911,12_02_24_R1041_UL_HPRC_HG04187_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.9.0,dna_r10.4.1_e8.2_400bps_sup@v5.0.0,5mCG_5hmCG@v3,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG04187/raw_data/nanopore/sup5.0.0_5mCG_5hmCG/12_02_24_R1041_UL_HPRC_HG04187_2_dorado0.9.0_sup5.0.0_5mCG_5hmCG.bam,0.493097,127691,86.12,26.1,16.28,6.47,2.07,0.64,0.23,0.01,30,,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year2_R10,R1041
HG04199,12_02_24_R1041_UL_HPRC_HG04199_1_dorado0.9.0_sup5.0.0_5mCG_5hmCG.bam,bam,SAMN26267389,12_02_24_R1041_UL_HPRC_HG04199_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.9.0,dna_r10.4.1_e8.2_400bps_sup@v5.0.0,5mCG_5hmCG@v3,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG04199/raw_data/nanopore/sup5.0.0_5mCG_5hmCG/12_02_24_R1041_UL_HPRC_HG04199_1_dorado0.9.0_sup5.0.0_5mCG_5hmCG.bam,0.502328,126960,100.88,30.57,18.75,7.9,2.68,0.86,0.3,0.01,29,,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year2_R10,R1041
HG04199,12_02_24_R1041_UL_HPRC_HG04199_2_dorado0.9.0_sup5.0.0_5mCG_5hmCG.bam,bam,SAMN26267389,12_02_24_R1041_UL_HPRC_HG04199_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.9.0,dna_r10.4.1_e8.2_400bps_sup@v5.0.0,5mCG_5hmCG@v3,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG04199/raw_data/nanopore/sup5.0.0_5mCG_5hmCG/12_02_24_R1041_UL_HPRC_HG04199_2_dorado0.9.0_sup5.0.0_5mCG_5hmCG.bam,0.513458,126697,95.49,28.94,17.7,7.55,2.67,0.89,0.32,0.01,36,,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year2_R10,R1041
HG04204,12_02_24_R1041_UL_HPRC_HG04204_1_dorado0.9.0_sup5.0.0_5mCG_5hmCG.bam,bam,SAMN26267390,12_02_24_R1041_UL_HPRC_HG04204_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.9.0,dna_r10.4.1_e8.2_400bps_sup@v5.0.0,5mCG_5hmCG@v3,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG04204/raw_data/nanopore/sup5.0.0_5mCG_5hmCG/12_02_24_R1041_UL_HPRC_HG04204_1_dorado0.9.0_sup5.0.0_5mCG_5hmCG.bam,0.929043,150741,1.36,0.41,0.27,0.17,0.12,0.09,0.07,0.02,60,,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year2_R10,R1041
HG04204,12_02_24_R1041_UL_HPRC_HG04204_2_dorado0.9.0_sup5.0.0_5mCG_5hmCG.bam,bam,SAMN26267390,12_02_24_R1041_UL_HPRC_HG04204_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.9.0,dna_r10.4.1_e8.2_400bps_sup@v5.0.0,5mCG_5hmCG@v3,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG04204/raw_data/nanopore/sup5.0.0_5mCG_5hmCG/12_02_24_R1041_UL_HPRC_HG04204_2_dorado0.9.0_sup5.0.0_5mCG_5hmCG.bam,0.911532,160179,1.71,0.52,0.35,0.22,0.15,0.12,0.09,0.03,70,,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year2_R10,R1041
HG04204,12_09_24_R1041_UL_HPRC_HG04204_1_dorado0.9.0_sup5.0.0_5mCG_5hmCG.bam,bam,SAMN26267390,12_09_24_R1041_UL_HPRC_HG04204_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.9.0,dna_r10.4.1_e8.2_400bps_sup@v5.0.0,5mCG_5hmCG@v3,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG04204/raw_data/nanopore/sup5.0.0_5mCG_5hmCG/12_09_24_R1041_UL_HPRC_HG04204_1_dorado0.9.0_sup5.0.0_5mCG_5hmCG.bam,0.509266,73080,133.12,40.34,14,2.77,0.59,0.17,0.06,0.01,15,,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year2_R10,R1041
HG04204,12_09_24_R1041_UL_HPRC_HG04204_2_dorado0.9.0_sup5.0.0_5mCG_5hmCG.bam,bam,SAMN26267390,12_09_24_R1041_UL_HPRC_HG04204_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.9.0,dna_r10.4.1_e8.2_400bps_sup@v5.0.0,5mCG_5hmCG@v3,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG04204/raw_data/nanopore/sup5.0.0_5mCG_5hmCG/12_09_24_R1041_UL_HPRC_HG04204_2_dorado0.9.0_sup5.0.0_5mCG_5hmCG.bam,0.478128,74544,183.48,55.6,19.65,3.98,0.89,0.28,0.11,0.01,30,,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year2_R10,R1041
HG04216,10_07_24_R1041_UL_HPRC_HG04216_1_dorado0.9.1_sup5.0.0.bam,bam,#N/A,10_07_24_R1041_UL_HPRC_HG04216_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.9.1,dna_r10.4.1_e8.2_400bps_sup@v5.0.0,,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG04216/raw_data/nanopore/sup5.0.0/10_07_24_R1041_UL_HPRC_HG04216_1_dorado0.9.1_sup5.0.0.bam,0.462298,70343,90.68,27.48,10.28,3.61,1.28,0.51,0.24,0.02,59,,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year5,R1041
HG04216,10_07_24_R1041_UL_HPRC_HG04216_2_dorado0.9.1_sup5.0.0.bam,bam,#N/A,10_07_24_R1041_UL_HPRC_HG04216_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.9.1,dna_r10.4.1_e8.2_400bps_sup@v5.0.0,,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG04216/raw_data/nanopore/sup5.0.0/10_07_24_R1041_UL_HPRC_HG04216_2_dorado0.9.1_sup5.0.0.bam,0.480085,90155,61.09,18.51,8.43,3.01,1.07,0.43,0.21,0.03,81,,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year5,R1041
HG04216,10_07_24_R1041_UL_HPRC_HG04216_3_dorado0.9.1_sup5.0.0.bam,bam,#N/A,10_07_24_R1041_UL_HPRC_HG04216_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.9.1,dna_r10.4.1_e8.2_400bps_sup@v5.0.0,,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG04216/raw_data/nanopore/sup5.0.0/10_07_24_R1041_UL_HPRC_HG04216_3_dorado0.9.1_sup5.0.0.bam,0.489731,100535,58.17,17.63,8.85,3.29,1.15,0.41,0.17,0.03,66,,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year5,R1041
HG04225,10_10_23_R1041_HPRC_HG04225_1_dorado0.9.5_sup5.0.0_5mCG_5hmCG.bam,bam,SAMN41021689,10_10_23_R1041_HPRC_HG04225_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,0.9.5,dna_r10.4.1_e8.2_400bps_sup@v5.0.0,5mCG_5hmCG@v3,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG04225/raw_data/nanopore/sup5.0.0_5mCG_5hmCG/10_10_23_R1041_HPRC_HG04225_1_dorado0.9.5_sup5.0.0_5mCG_5hmCG.bam,0.466421,112482,62.42,18.92,10.6,3.79,1.1,0.3,0.1,0.01,34,,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
HG04225,10_10_23_R1041_HPRC_HG04225_2_dorado0.9.5_sup5.0.0_5mCG_5hmCG.bam,bam,SAMN41021689,10_10_23_R1041_HPRC_HG04225_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,0.9.5,dna_r10.4.1_e8.2_400bps_sup@v5.0.0,5mCG_5hmCG@v3,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG04225/raw_data/nanopore/sup5.0.0_5mCG_5hmCG/10_10_23_R1041_HPRC_HG04225_2_dorado0.9.5_sup5.0.0_5mCG_5hmCG.bam,0.458007,93911,66.56,20.17,9.47,2.93,0.77,0.19,0.06,0.01,15,,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
HG04225,10_10_23_R1041_HPRC_HG04225_3_dorado0.9.5_sup5.0.0_5mCG_5hmCG.bam,bam,SAMN41021689,10_10_23_R1041_HPRC_HG04225_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,0.9.5,dna_r10.4.1_e8.2_400bps_sup@v5.0.0,5mCG_5hmCG@v3,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG04225/raw_data/nanopore/sup5.0.0_5mCG_5hmCG/10_10_23_R1041_HPRC_HG04225_3_dorado0.9.5_sup5.0.0_5mCG_5hmCG.bam,0.46311,113244,53.65,16.26,9.16,3.29,0.95,0.26,0.09,0.01,33,,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
HG04228,11_12_24_R1041_UL_HPRC_HG04228_1_dorado0.9.0_sup5.0.0_5mCG_5hmCG.bam,bam,SAMN26267391,11_12_24_R1041_UL_HPRC_HG04228_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.9.0,dna_r10.4.1_e8.2_400bps_sup@v5.0.0,5mCG_5hmCG@v3,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG04228/raw_data/nanopore/sup5.0.0_5mCG_5hmCG/11_12_24_R1041_UL_HPRC_HG04228_1_dorado0.9.0_sup5.0.0_5mCG_5hmCG.bam,0.490026,96545,75.72,22.95,11.04,2.44,0.33,0.09,0.05,0.01,30,,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year2_R10,R1041
HG04228,11_12_24_R1041_UL_HPRC_HG04228_2_dorado0.9.0_sup5.0.0_5mCG_5hmCG.bam,bam,SAMN26267391,11_12_24_R1041_UL_HPRC_HG04228_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.9.0,dna_r10.4.1_e8.2_400bps_sup@v5.0.0,5mCG_5hmCG@v3,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG04228/raw_data/nanopore/sup5.0.0_5mCG_5hmCG/11_12_24_R1041_UL_HPRC_HG04228_2_dorado0.9.0_sup5.0.0_5mCG_5hmCG.bam,0.498635,102877,109.69,33.24,17.16,3.96,0.53,0.12,0.07,0.02,51,,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year2_R10,R1041
NA18488,04_30_24_R1041_UL_HPRC_NA18488_1_dorado0.9.1_sup5.0.0_5mCG_5hmCG.bam,bam,#N/A,04_30_24_R1041_UL_HPRC_NA18488_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.9.1,dna_r10.4.1_e8.2_400bps_sup@v5.0.0,5mCG_5hmCG@v3,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA18488/raw_data/nanopore/sup5.0.0_5mCG_5hmCG/04_30_24_R1041_UL_HPRC_NA18488_1_dorado0.9.1_sup5.0.0_5mCG_5hmCG.bam,0.500226,100944,76.94,23.31,11.75,4.44,1.4,0.44,0.19,0.04,107,,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year5,R1041
NA18488,04_30_24_R1041_UL_HPRC_NA18488_2_dorado0.9.1_sup5.0.0_5mCG_5hmCG.bam,bam,#N/A,04_30_24_R1041_UL_HPRC_NA18488_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.9.1,dna_r10.4.1_e8.2_400bps_sup@v5.0.0,5mCG_5hmCG@v3,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA18488/raw_data/nanopore/sup5.0.0_5mCG_5hmCG/04_30_24_R1041_UL_HPRC_NA18488_2_dorado0.9.1_sup5.0.0_5mCG_5hmCG.bam,0.251763,113205,57.57,17.45,9.71,3.89,1.33,0.51,0.28,0.06,163,,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year5,R1041
NA18488,04_30_24_R1041_UL_HPRC_NA18488_3_dorado0.9.1_sup5.0.0_5mCG_5hmCG.bam,bam,#N/A,04_30_24_R1041_UL_HPRC_NA18488_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.9.1,dna_r10.4.1_e8.2_400bps_sup@v5.0.0,5mCG_5hmCG@v3,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA18488/raw_data/nanopore/sup5.0.0_5mCG_5hmCG/04_30_24_R1041_UL_HPRC_NA18488_3_dorado0.9.1_sup5.0.0_5mCG_5hmCG.bam,0.865229,121526,1.11,0.34,0.2,0.08,0.03,0.01,0,0,0,,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year5,R1041
NA18488,04_30_24_R1041_UL_HPRC_NA18488_4_dorado0.9.1_sup5.0.0_5mCG_5hmCG.bam,bam,#N/A,04_30_24_R1041_UL_HPRC_NA18488_4,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.9.1,dna_r10.4.1_e8.2_400bps_sup@v5.0.0,5mCG_5hmCG@v3,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA18488/raw_data/nanopore/sup5.0.0_5mCG_5hmCG/04_30_24_R1041_UL_HPRC_NA18488_4_dorado0.9.1_sup5.0.0_5mCG_5hmCG.bam,0.491924,108568,37.27,11.3,6.08,2.22,0.62,0.17,0.07,0.01,32,,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year5,R1041
NA18505,10_24_23_R1041_HPRC_NA18505_1_dorado0.9.5_sup5.0.0_5mCG_5hmCG.bam,bam,SAMN41021643,10_24_23_R1041_HPRC_NA18505_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,0.9.5,dna_r10.4.1_e8.2_400bps_sup@v5.0.0,5mCG_5hmCG@v3,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA18505/raw_data/nanopore/sup5.0.0_5mCG_5hmCG/10_24_23_R1041_HPRC_NA18505_1_dorado0.9.5_sup5.0.0_5mCG_5hmCG.bam,0.444601,50843,80.35,24.35,5.11,0.85,0.22,0.11,0.07,0.02,50,,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
NA18505,10_24_23_R1041_HPRC_NA18505_2_dorado0.9.5_sup5.0.0_5mCG_5hmCG.bam,bam,SAMN41021643,10_24_23_R1041_HPRC_NA18505_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,0.9.5,dna_r10.4.1_e8.2_400bps_sup@v5.0.0,5mCG_5hmCG@v3,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA18505/raw_data/nanopore/sup5.0.0_5mCG_5hmCG/10_24_23_R1041_HPRC_NA18505_2_dorado0.9.5_sup5.0.0_5mCG_5hmCG.bam,0.471694,54124,58.28,17.66,3.96,0.66,0.17,0.09,0.05,0.02,40,,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
NA18505,10_24_23_R1041_HPRC_NA18505_3_dorado0.9.5_sup5.0.0_5mCG_5hmCG.bam,bam,SAMN41021643,10_24_23_R1041_HPRC_NA18505_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,0.9.5,dna_r10.4.1_e8.2_400bps_sup@v5.0.0,5mCG_5hmCG@v3,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA18505/raw_data/nanopore/sup5.0.0_5mCG_5hmCG/10_24_23_R1041_HPRC_NA18505_3_dorado0.9.5_sup5.0.0_5mCG_5hmCG.bam,0.456732,53012,111.83,33.89,7.36,1.2,0.31,0.16,0.11,0.03,78,,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
NA18505,10_24_23_R1041_HPRC_NA18505_4_dorado0.9.5_sup5.0.0_5mCG_5hmCG.bam,bam,SAMN41021643,10_24_23_R1041_HPRC_NA18505_4,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,0.9.5,dna_r10.4.1_e8.2_400bps_sup@v5.0.0,5mCG_5hmCG@v3,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA18505/raw_data/nanopore/sup5.0.0_5mCG_5hmCG/10_24_23_R1041_HPRC_NA18505_4_dorado0.9.5_sup5.0.0_5mCG_5hmCG.bam,0.561966,61531,18.66,5.65,1.54,0.29,0.09,0.05,0.04,0.01,34,,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
NA18508,09_12_23_R1041_HPRC_NA18508_1_dorado0.9.5_sup5.0.0_5mCG_5hmCG.bam,bam,SAMN41021626,09_12_23_R1041_HPRC_NA18508_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,0.9.5,dna_r10.4.1_e8.2_400bps_sup@v5.0.0,5mCG_5hmCG@v3,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA18508/raw_data/nanopore/sup5.0.0_5mCG_5hmCG/09_12_23_R1041_HPRC_NA18508_1_dorado0.9.5_sup5.0.0_5mCG_5hmCG.bam,0.425122,102499,79.67,24.14,12.38,3.84,0.94,0.22,0.08,0.01,29,,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
NA18508,09_12_23_R1041_HPRC_NA18508_2_dorado0.9.5_sup5.0.0_5mCG_5hmCG.bam,bam,SAMN41021626,09_12_23_R1041_HPRC_NA18508_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,0.9.5,dna_r10.4.1_e8.2_400bps_sup@v5.0.0,5mCG_5hmCG@v3,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA18508/raw_data/nanopore/sup5.0.0_5mCG_5hmCG/09_12_23_R1041_HPRC_NA18508_2_dorado0.9.5_sup5.0.0_5mCG_5hmCG.bam,0.422262,108228,91.56,27.75,15.01,4.84,1.24,0.3,0.11,0.02,60,,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
NA18508,09_12_23_R1041_HPRC_NA18508_3_dorado0.9.5_sup5.0.0_5mCG_5hmCG.bam,bam,SAMN41021626,09_12_23_R1041_HPRC_NA18508_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,0.9.5,dna_r10.4.1_e8.2_400bps_sup@v5.0.0,5mCG_5hmCG@v3,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA18508/raw_data/nanopore/sup5.0.0_5mCG_5hmCG/09_12_23_R1041_HPRC_NA18508_3_dorado0.9.5_sup5.0.0_5mCG_5hmCG.bam,0.433465,107638,94.74,28.71,15.44,5.05,1.29,0.33,0.12,0.02,55,,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
